Job_ID,Job_Title,Company,Location,Country,Experience_Level,Employment_Type,Work_Mode,Salary_Min,Salary_Max,Salary_Currency,Posted_Date,Industry,Company_Size,Python,SQL,Power_BI,Excel,Tableau,Machine_Learning,Deep_Learning,TensorFlow,PyTorch,AWS,Azure,GCP,Statistics,NLP,Generative_AI,Years_Experience,Education,Job_Description,Average_Salary,Skill_Count
JOB11061,Business Analyst,Walmart Global Tech,Pune,India,Senior,Full Time,Remote,750000,940000,USD,2026-07-31,Technology,1000+,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,10,Bachelor's,"Seeking a Business Analyst to support Technology projects. Key skills include Python, Tableau, PyTorch, AWS, Statistics. Remote role with senior experience requirements.",845000,5
JOB10111,Data Scientist,Walmart Global Tech,Bangalore,India,Lead,Full Time,Hybrid,1030000,1240000,EUR,2026-05-30,E-commerce,1-50,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,8,Bachelor's,"Seeking a Data Scientist to support E-commerce projects. Key skills include Python, SQL, Excel, Machine Learning, Statistics, Generative AI. Hybrid role with lead experience requirements.",1135000,6
JOB11415,Ai Engineer,Genpact,Bangalore,India,Mid Level,Full Time,Hybrid,1100000,1330000,INR,2026-02-06,IT Services,201-500,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,3,Master's,"Seeking a AI Engineer to support IT Services projects. Key skills include Python, SQL, Excel, Machine Learning, Statistics, Generative AI. Hybrid role with mid level experience requirements.",1215000,6
JOB10889,Data Analyst,Amazon,Mumbai,India,Lead,Full Time,On-site,770000,870000,INR,2025-09-16,Technology,501-1000,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,9,Master's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, Power BI, Statistics. On-site role with lead experience requirements.",820000,4
JOB11981,Data Analyst,Oracle,Gurgaon,India,Entry Level,Contract,On-site,480000,700000,INR,2025-11-03,Technology,201-500,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,2,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include SQL, Power BI, TensorFlow, AWS. On-site role with entry level experience requirements.",590000,4
JOB10916,Machine Learning Engineer,IBM,Delhi,India,Senior,Contract,Hybrid,1370000,1610000,INR,2025-12-27,Education,1000+,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,6,Master's,"Seeking a Machine Learning Engineer to support Education projects. Key skills include Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, GCP. Hybrid role with senior experience requirements.",1490000,6
JOB11838,Data Scientist,SAP,Remote,India,Senior,Full Time,On-site,940000,1170000,INR,2025-10-27,Technology,1000+,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,7,Master's,"Seeking a Data Scientist to support Technology projects. Key skills include Python, SQL, Power BI, Excel, Statistics. On-site role with senior experience requirements.",1055000,5
JOB10927,Data Scientist,Bosch,Mumbai,India,Mid Level,Full Time,On-site,880000,1100000,USD,2026-03-30,E-commerce,501-1000,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,2,Master's,"Seeking a Data Scientist to support E-commerce projects. Key skills include Python, SQL, Power BI, Machine Learning. On-site role with mid level experience requirements.",990000,4
JOB10746,Business Analyst,Cognizant,Kolkata,India,Mid Level,Full Time,Remote,490000,710000,AUD,2026-06-23,Technology,1000+,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,2,MBA,"Seeking a Business Analyst to support Technology projects. Key skills include Python, Power BI, Excel, Machine Learning, AWS, Azure, Statistics. Remote role with mid level experience requirements.",600000,7
JOB10776,Data Analyst,Capgemini,Delhi,India,Entry Level,Full Time,Remote,500000,640000,INR,2025-07-26,Technology,51-200,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,0,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, Machine Learning, Statistics. Remote role with entry level experience requirements.",570000,4
JOB11348,Machine Learning Engineer,Siemens,Noida,USA,Entry Level,Full Time,Hybrid,920000,1120000,INR,2025-11-12,Finance,1000+,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,1,Bachelor's,"Seeking a Machine Learning Engineer to support Finance projects. Key skills include Python, SQL, Power BI, Excel, Machine Learning, Deep Learning, PyTorch. Hybrid role with entry level experience requirements.",1020000,9
JOB11576,Data Analyst,JPMorgan Chase,Bangalore,India,Mid Level,Contract,Remote,580000,760000,INR,2026-02-11,Education,1000+,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,5,Master's,"Seeking a Data Analyst to support Education projects. Key skills include Python, SQL, Tableau, Machine Learning, PyTorch, GCP, Generative AI. Remote role with mid level experience requirements.",670000,7
JOB10578,Ai/Ml Intern,Siemens,Bangalore,India,Entry Level,Full Time,Remote,190000,290000,INR,2025-12-04,Technology,501-1000,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,1,MBA,"Seeking a AI/ML Intern to support Technology projects. Key skills include Python, SQL, PyTorch, AWS. Remote role with entry level experience requirements.",240000,4
JOB11188,Data Analyst,Cisco,Delhi,India,Mid Level,Full Time,On-site,630000,740000,INR,2025-05-20,Consulting,1000+,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,2,Bachelor's,Seeking a Data Analyst to support Consulting projects. Key skills include SQL. On-site role with mid level experience requirements.,685000,1
JOB10264,Ai Engineer,Persistent Systems,Bangalore,India,Senior,Full Time,Remote,1570000,1920000,INR,2025-01-22,IT Services,1000+,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,6,MBA,"Seeking a AI Engineer to support IT Services projects. Key skills include Python, SQL, Machine Learning, GCP. Remote role with senior experience requirements.",1745000,4
JOB11256,Machine Learning Engineer,LTIMindtree,Ahmedabad,UK,Senior,Full Time,On-site,1220000,1630000,AUD,2026-08-10,IT Services,1000+,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,9,Bachelor's,"Seeking a Machine Learning Engineer to support IT Services projects. Key skills include Python, Excel, AWS, Statistics, NLP. On-site role with senior experience requirements.",1425000,5
JOB10303,Ai Engineer,LTIMindtree,Kolkata,India,Entry Level,Full Time,Hybrid,850000,1220000,USD,2026-06-07,Finance,51-200,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,0,Bachelor's,"Seeking a AI Engineer to support Finance projects. Key skills include Python, Power BI, Deep Learning, Azure, Statistics. Hybrid role with entry level experience requirements.",1035000,5
JOB10928,Ai Engineer,Cisco,Delhi,India,Entry Level,Full Time,Hybrid,940000,1390000,SGD,2026-04-15,Finance,1000+,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,1,Bachelor's,"Seeking a AI Engineer to support Finance projects. Key skills include Python, Power BI, Tableau, Machine Learning, Azure, GCP, Statistics. Hybrid role with entry level experience requirements.",1165000,8
JOB11200,Data Analyst,Wipro,Remote,UK,Entry Level,Contract,Hybrid,450000,640000,INR,2025-07-08,Education,501-1000,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,0,MBA,"Seeking a Data Analyst to support Education projects. Key skills include SQL, Excel, Machine Learning. Hybrid role with entry level experience requirements.",545000,3
JOB11522,Ai/Ml Intern,Genpact,Hyderabad,India,Senior,Full Time,Remote,390000,490000,INR,2026-01-15,E-commerce,1000+,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,8,Diploma,"Seeking a AI/ML Intern to support E-commerce projects. Key skills include Python, SQL, Power BI, Machine Learning, TensorFlow, Statistics. Remote role with senior experience requirements.",440000,6
JOB10150,Data Scientist,Cognizant,Delhi,India,Mid Level,Full Time,On-site,830000,1210000,INR,2025-01-07,Technology,1000+,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,2,Bachelor's,"Seeking a Data Scientist to support Technology projects. Key skills include Python, SQL, Excel, Tableau, AWS, Statistics. On-site role with mid level experience requirements.",1020000,6
JOB11414,Data Analyst,NVIDIA,Pune,India,Mid Level,Full Time,Remote,530000,700000,INR,2025-09-22,Technology,51-200,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,5,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include SQL, Power BI, Excel, Tableau, Machine Learning, Deep Learning, AWS. Remote role with mid level experience requirements.",615000,8
JOB10072,Data Analyst,Bosch,Bangalore,India,Mid Level,Full Time,Remote,580000,700000,USD,2025-01-08,E-commerce,1-50,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,5,Bachelor's,"Seeking a Data Analyst to support E-commerce projects. Key skills include Power BI, Deep Learning, TensorFlow, Azure, GCP, Statistics, Generative AI. Remote role with mid level experience requirements.",640000,7
JOB10786,Business Analyst,Cisco,Bangalore,India,Entry Level,Full Time,Hybrid,520000,690000,INR,2026-06-09,Consulting,1000+,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,0,Bachelor's,"Seeking a Business Analyst to support Consulting projects. Key skills include Python, SQL, Excel, Machine Learning, AWS, GCP, NLP. Hybrid role with entry level experience requirements.",605000,7
JOB10456,Ai Engineer,Amazon,Bangalore,India,Mid Level,Full Time,Hybrid,1140000,1540000,INR,2025-08-24,Consulting,1000+,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,5,Bachelor's,"Seeking a AI Engineer to support Consulting projects. Key skills include Python, SQL, Power BI, Tableau, Machine Learning, NLP, Generative AI. Hybrid role with mid level experience requirements.",1340000,7
JOB10090,Machine Learning Engineer,JPMorgan Chase,Hyderabad,India,Mid Level,Contract,Hybrid,1160000,1540000,CAD,2025-01-30,IT Services,1-50,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,2,Bachelor's,"Seeking a Machine Learning Engineer to support IT Services projects. Key skills include Python, Excel, Tableau, Machine Learning, PyTorch, AWS, Generative AI. Hybrid role with mid level experience requirements.",1350000,7
JOB10118,Data Analyst,Bosch,Gurgaon,Canada,Mid Level,Full Time,On-site,500000,670000,INR,2026-06-02,Technology,1000+,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,3,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, Power BI, Excel, PyTorch, AWS, Azure. On-site role with mid level experience requirements.",585000,9
JOB10322,Bi Analyst,Bosch,Delhi,Australia,Senior,Full Time,On-site,710000,930000,INR,2026-04-30,Manufacturing,1000+,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,8,Bachelor's,"Seeking a BI Analyst to support Manufacturing projects. Key skills include Python, SQL, Excel, Azure, GCP. On-site role with senior experience requirements.",820000,5
JOB11768,Machine Learning Engineer,Google,Ahmedabad,India,Entry Level,Full Time,Remote,680000,1020000,INR,2025-06-06,IT Services,501-1000,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,0,Bachelor's,"Seeking a Machine Learning Engineer to support IT Services projects. Key skills include Python, SQL, Excel, Machine Learning, Statistics. Remote role with entry level experience requirements.",850000,5
JOB11592,Nlp Engineer,Persistent Systems,Pune,India,Mid Level,Full Time,On-site,850000,1130000,SGD,2025-07-27,E-commerce,201-500,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,5,Bachelor's,"Seeking a NLP Engineer to support E-commerce projects. Key skills include Python, Tableau, Machine Learning, GCP, Statistics, Generative AI. On-site role with mid level experience requirements.",990000,6
JOB10460,Data Analyst,Adobe,Remote,India,Entry Level,Full Time,On-site,380000,510000,INR,2026-06-03,IT Services,1000+,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,1,Master's,"Seeking a Data Analyst to support IT Services projects. Key skills include Python, SQL, Power BI, Excel, AWS. On-site role with entry level experience requirements.",445000,5
JOB11571,Data Engineer,IBM,Pune,India,Entry Level,Contract,Hybrid,760000,1020000,INR,2025-02-18,Technology,1000+,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,0,MBA,"Seeking a Data Engineer to support Technology projects. Key skills include Python, SQL, Power BI, Azure, NLP. Hybrid role with entry level experience requirements.",890000,5
JOB11469,Business Analyst,Walmart Global Tech,Chennai,India,Mid Level,Full Time,Hybrid,670000,890000,CAD,2025-09-11,Manufacturing,501-1000,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,2,Bachelor's,"Seeking a Business Analyst to support Manufacturing projects. Key skills include Python, SQL, Power BI, Excel, Machine Learning, Statistics. Hybrid role with mid level experience requirements.",780000,6
JOB10242,Ai/Ml Intern,Bosch,Noida,India,Entry Level,Full Time,On-site,150000,290000,INR,2025-07-11,E-commerce,1000+,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,0,Bachelor's,"Seeking a AI/ML Intern to support E-commerce projects. Key skills include Python, SQL, Excel, Machine Learning, PyTorch, AWS, GCP. On-site role with entry level experience requirements.",220000,9
JOB10699,Data Analyst,Tech Mahindra,Remote,USA,Lead,Full Time,On-site,840000,1010000,INR,2026-04-07,Technology,1000+,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,10,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, AWS, GCP, Statistics. On-site role with lead experience requirements.",925000,5
JOB10842,Data Engineer,Microsoft,Bangalore,India,Mid Level,Full Time,Remote,890000,1060000,INR,2025-06-12,Finance,1000+,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,3,Bachelor's,"Seeking a Data Engineer to support Finance projects. Key skills include Python, AWS, Statistics. Remote role with mid level experience requirements.",975000,3
JOB11885,Data Analyst,Genpact,Hyderabad,India,Senior,Internship,On-site,710000,910000,INR,2026-02-08,Technology,1000+,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,5,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, Excel, Machine Learning, TensorFlow, PyTorch, Statistics. On-site role with senior experience requirements.",810000,8
JOB10703,Data Scientist,Genpact,Hyderabad,India,Mid Level,Full Time,On-site,820000,1190000,USD,2025-12-28,Consulting,1000+,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,3,Bachelor's,"Seeking a Data Scientist to support Consulting projects. Key skills include Python, SQL, PyTorch, AWS, Statistics. On-site role with mid level experience requirements.",1005000,5
JOB11519,Data Scientist,Walmart Global Tech,Bangalore,UK,Senior,Full Time,On-site,1130000,1330000,INR,2025-03-31,Finance,501-1000,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,6,Master's,"Seeking a Data Scientist to support Finance projects. Key skills include Python, SQL, Excel, Tableau, TensorFlow, PyTorch, Azure. On-site role with senior experience requirements.",1230000,8
JOB10585,Data Engineer,Siemens,Pune,India,Mid Level,Full Time,Hybrid,810000,1050000,INR,2025-02-24,Technology,1000+,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,4,Bachelor's,"Seeking a Data Engineer to support Technology projects. Key skills include SQL, Azure. Hybrid role with mid level experience requirements.",930000,2
JOB10980,Data Engineer,Bosch,Bangalore,India,Lead,Full Time,Hybrid,1330000,1600000,INR,2025-12-23,Manufacturing,201-500,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,11,Bachelor's,"Seeking a Data Engineer to support Manufacturing projects. Key skills include Python, SQL, Machine Learning, AWS, Generative AI. Hybrid role with lead experience requirements.",1465000,5
JOB10693,Ai Engineer,Oracle,Bangalore,India,Mid Level,Full Time,Hybrid,940000,1260000,INR,2026-05-06,Consulting,1000+,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,2,Bachelor's,"Seeking a AI Engineer to support Consulting projects. Key skills include Machine Learning, GCP, Generative AI. Hybrid role with mid level experience requirements.",1100000,3
JOB10271,Ml Engineer,Cisco,Bangalore,Canada,Mid Level,Full Time,Remote,760000,1010000,INR,2025-07-23,Technology,1-50,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,4,Bachelor's,"Seeking a ML Engineer to support Technology projects. Key skills include SQL, Machine Learning, Deep Learning, PyTorch, Statistics. Remote role with mid level experience requirements.",885000,5
JOB11136,Data Analyst,Oracle,Bangalore,India,Entry Level,Full Time,On-site,420000,570000,INR,2025-09-26,Healthcare,51-200,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,1,MBA,"Seeking a Data Analyst to support Healthcare projects. Key skills include Python, SQL, Power BI, Excel, GCP. On-site role with entry level experience requirements.",495000,5
JOB10596,Machine Learning Engineer,Siemens,Gurgaon,India,Mid Level,Full Time,On-site,1190000,1590000,INR,2025-06-27,IT Services,1000+,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,4,Bachelor's,"Seeking a Machine Learning Engineer to support IT Services projects. Key skills include Python, Machine Learning, Statistics. On-site role with mid level experience requirements.",1390000,3
JOB11251,Ml Engineer,Cognizant,Kolkata,USA,Entry Level,Contract,Hybrid,890000,1300000,INR,2026-02-06,Manufacturing,1000+,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,1,Bachelor's,"Seeking a ML Engineer to support Manufacturing projects. Key skills include Python, SQL, Excel, Machine Learning, Deep Learning, TensorFlow. Hybrid role with entry level experience requirements.",1095000,6
JOB10497,Data Engineer,SAP,Bangalore,India,Entry Level,Part Time,On-site,690000,970000,USD,2026-04-02,Consulting,501-1000,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,2,Bachelor's,"Seeking a Data Engineer to support Consulting projects. Key skills include Python, SQL, Power BI, Machine Learning, Deep Learning, PyTorch, AWS. On-site role with entry level experience requirements.",830000,7
JOB10221,Data Engineer,Persistent Systems,Kolkata,India,Mid Level,Full Time,On-site,660000,910000,GBP,2025-01-29,IT Services,501-1000,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,4,PhD,"Seeking a Data Engineer to support IT Services projects. Key skills include Python, Excel, Generative AI. On-site role with mid level experience requirements.",785000,3
JOB11691,Data Analyst,Deloitte,Hyderabad,Singapore,Mid Level,Full Time,Remote,540000,730000,SGD,2025-04-03,Manufacturing,1000+,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,4,Master's,"Seeking a Data Analyst to support Manufacturing projects. Key skills include Python, SQL, Excel, Tableau, PyTorch, AWS, GCP. Remote role with mid level experience requirements.",635000,8
